,target,ood,m_n,avg_error,std_error,device,summary,config,name
22,1,4,1,0.3959,0.0536,cuda:1,"{'std_err': 0.0536, '_runtime': 553.9116098880768, '_step': 1021, '_wandb': {'runtime': 552}, 'run_num': 9, 'final_test_err': 0.404, 'alpha': 0.9250000000000004, 'avg_err': 0.3959, 'train_acc': 0.5, 'n': 100, 'epoch': 100, '_timestamp': 1664028924.3921168, 'train_loss': 0.612, 'm': 100}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2/selected', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [4], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",2niiysty
23,1,4,0,0.3878,0.046,cuda:1,"{'m': 0, 'n': 100, 'run_num': 9, '_timestamp': 1664028736.6945932, '_step': 1021, 'avg_err': 0.3878, 'train_loss': 0.5396, 'final_test_err': 0.3605, 'alpha': 1, 'epoch': 100, 'std_err': 0.046, 'train_acc': 0.72, '_wandb': {'runtime': 565}, '_runtime': 566.4644842147827}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2/selected', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [4], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",2j0tp4zc
24,1,2,20,0.3519,0.0273,cuda:1,"{'alpha': 0.992817734670544, '_wandb': {'runtime': 948}, 'std_err': 0.0273, 'n': 100, 'train_loss': 0.0094, 'epoch': 100, 'avg_err': 0.3519, '_runtime': 949.5411875247956, 'train_acc': 0.8628, '_timestamp': 1664029099.9731934, '_step': 1021, 'run_num': 9, 'final_test_err': 0.3315, 'm': 2000}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2/selected', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 20, 'ood': [2], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",3bghsviv
25,1,2,10,0.3667,0.0236,cuda:1,"{'epoch': 100, 'avg_err': 0.3667, 'n': 100, 'alpha': 0.9924187199300188, '_wandb': {'runtime': 866}, '_runtime': 866.9577162265778, '_timestamp': 1664028999.567932, 'final_test_err': 0.3265, 'std_err': 0.0236, 'm': 1000, '_step': 1021, 'run_num': 9, 'train_acc': 0.8687, 'train_loss': 0.0146}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2/selected', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 10, 'ood': [2], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",1fg8nzg1
26,1,2,5,0.3495,0.0273,cuda:1,"{'_runtime': 786.6968638896942, 'train_acc': 0.8734, '_step': 1021, '_timestamp': 1664028912.905223, 'n': 100, 'epoch': 100, '_wandb': {'runtime': 785}, 'avg_err': 0.3495, 'std_err': 0.0273, 'train_loss': 0.1025, 'm': 500, 'alpha': 0.9909972299168974, 'run_num': 9, 'final_test_err': 0.3155}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2/selected', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [2], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",2c1go9cz
27,1,2,4,0.3516,0.0355,cuda:1,"{'train_acc': 0.788, '_step': 1021, 'epoch': 100, 'run_num': 9, 'std_err': 0.0355, '_runtime': 590.8418378829956, 'train_loss': 0.1997, 'final_test_err': 0.3045, 'n': 100, '_wandb': {'runtime': 590}, 'avg_err': 0.3516, '_timestamp': 1664028703.0767138, 'm': 400, 'alpha': 0.986842105263158}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2/selected', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [2], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",3h227j94
28,1,2,3,0.3367,0.0234,cuda:1,"{'_step': 1021, 'epoch': 100, 'avg_err': 0.3367, '_timestamp': 1664028630.629786, 'm': 300, 'n': 100, 'alpha': 0.875, 'std_err': 0.0234, 'train_loss': 0.3477, '_wandb': {'runtime': 539}, 'run_num': 9, '_runtime': 540.1471509933472, 'train_acc': 0.8111, 'final_test_err': 0.31999999999999995}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2/selected', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [2], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",3pbv5zlh
29,1,2,2,0.3405,0.0288,cuda:1,"{'_step': 1021, 'alpha': 0.875, 'epoch': 100, '_timestamp': 1664028669.2109027, 'final_test_err': 0.3275, 'n': 100, 'train_loss': 0.4113, 'train_acc': 0.7805, '_wandb': {'runtime': 578}, 'avg_err': 0.3405, 'm': 200, 'std_err': 0.0288, '_runtime': 579.0282096862793, 'run_num': 9}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2/selected', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [2], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",3oyczbne
30,1,0,5,0.3324,0.0214,cuda:1,"{'run_num': 9, '_timestamp': 1664028364.510987, 'epoch': 100, '_runtime': 793.9632389545441, 'final_test_err': 0.3095, 'm': 500, '_wandb': {'runtime': 793}, 'avg_err': 0.3324, 'std_err': 0.0214, 'n': 100, '_step': 1021, 'alpha': 0.9321329639889196, 'train_acc': 0.9177, 'train_loss': 0.1456}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2/selected', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [0], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",ry85ebvl
31,1,0,20,0.3414,0.026,cuda:1,"{'_timestamp': 1664028523.2128398, 'avg_err': 0.3414, '_runtime': 952.9780099391936, 'train_loss': 0.0225, '_step': 1021, 'alpha': 0.9616485447472012, '_wandb': {'runtime': 952}, 'run_num': 9, 'final_test_err': 0.31499999999999995, 'n': 100, 'epoch': 100, 'std_err': 0.026, 'train_acc': 0.9223, 'm': 2000}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2/selected', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 20, 'ood': [0], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",mu9gxmfw
32,1,0,0,0.3878,0.046,cuda:1,"{'m': 0, 'std_err': 0.046, 'n': 100, '_step': 1021, 'epoch': 100, '_timestamp': 1664028085.0057662, 'alpha': 1, 'avg_err': 0.3878, '_runtime': 514.348619222641, 'train_acc': 0.72, 'train_loss': 0.5396, '_wandb': {'runtime': 514}, 'run_num': 9, 'final_test_err': 0.3605}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2/selected', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [0], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",2ohzr9fg
33,1,0,3,0.3228,0.026,cuda:1,"{'n': 100, '_step': 1021, 'alpha': 0.825, 'std_err': 0.026, 'm': 300, 'avg_err': 0.3228, '_timestamp': 1664028121.1577995, 'train_loss': 0.3289, 'run_num': 9, '_runtime': 550.6181707382202, 'train_acc': 0.8667, 'epoch': 100, '_wandb': {'runtime': 550}, 'final_test_err': 0.3155}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2/selected', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [0], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",2o4svq0l
34,1,0,10,0.334,0.0291,cuda:1,"{'m': 1000, '_step': 1021, 'train_acc': 0.9114, 'run_num': 9, '_runtime': 875.7432513237, '_timestamp': 1664028446.1869214, '_wandb': {'runtime': 875}, 'train_loss': 0.0349, 'n': 100, 'alpha': 0.9571366088351072, 'epoch': 100, 'avg_err': 0.334, 'std_err': 0.0291, 'final_test_err': 0.31000000000000005}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2/selected', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 10, 'ood': [0], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",2k7gdy5n
35,1,0,2,0.3411,0.0398,cuda:1,"{'m': 200, 'epoch': 100, 'avg_err': 0.3411, 'train_acc': 0.811, '_step': 1021, 'run_num': 9, 'std_err': 0.0398, 'final_test_err': 0.3325, 'n': 100, '_runtime': 575.3687582015991, 'alpha': 0.825, '_wandb': {'runtime': 574}, '_timestamp': 1664028145.9862783, 'train_loss': 0.3769}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2/selected', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [0], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",287kvg6v
36,1,2,1,0.3836,0.0503,cuda:1,"{'m': 100, '_step': 1021, '_runtime': 537.1858279705048, 'train_acc': 0.625, 'alpha': 0.525, 'std_err': 0.0503, 'epoch': 100, '_wandb': {'runtime': 536}, 'run_num': 9, '_timestamp': 1664028107.850674, 'n': 100, 'avg_err': 0.3836, 'train_loss': 0.6092, 'final_test_err': 0.423}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2/selected', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [2], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",22qs2s8z
37,1,2,0,0.3878,0.046,cuda:1,"{'epoch': 100, 'std_err': 0.046, '_timestamp': 1664028127.58539, '_step': 1021, '_wandb': {'runtime': 556}, 'final_test_err': 0.3605, 'm': 0, 'alpha': 1, 'train_loss': 0.5396, 'train_acc': 0.72, 'n': 100, 'avg_err': 0.3878, 'run_num': 9, '_runtime': 556.9125111103058}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2/selected', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [2], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",1wgg3vor
38,1,0,1,0.3892,0.0316,cuda:1,"{'n': 100, '_step': 1021, '_wandb': {'runtime': 513}, 'run_num': 9, 'final_test_err': 0.387, 'm': 100, '_runtime': 513.9385902881622, 'train_loss': 0.4903, 'epoch': 100, 'avg_err': 0.3892, 'std_err': 0.0316, 'train_acc': 0.875, 'alpha': 0.525, '_timestamp': 1664028084.5313454}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2/selected', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [0], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",1u9nexh2
39,1,0,4,0.3274,0.0248,cuda:1,"{'avg_err': 0.3274, 'run_num': 9, '_runtime': 593.610545873642, 'train_loss': 0.2122, 'final_test_err': 0.31499999999999995, 'm': 400, 'std_err': 0.0248, '_step': 1021, 'epoch': 100, '_wandb': {'runtime': 593}, '_timestamp': 1664028164.097344, 'alpha': 0.9078947368421052, 'train_acc': 0.875, 'n': 100}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2/selected', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [0], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",1skh4bo8
40,4,4,20,0.1866,0.0219,cuda:3,"{'_step': 1021, 'avg_err': 0.1866, '_runtime': 995.1747500896454, 'train_acc': 0.9352, '_timestamp': 1663955130.902574, 'alpha': 0.9972716676301588, 'epoch': 100, 'std_err': 0.0219, 'm': 2000, '_wandb': {'runtime': 994}, 'run_num': 9, 'final_test_err': 0.16700000000000004, 'n': 100, 'train_loss': 0.0023}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 20, 'ood': [4], 'beta': 0.75, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",5epan21g
41,4,4,10,0.1832,0.0151,cuda:3,"{'run_num': 9, '_runtime': 948.335143327713, 'avg_err': 0.1832, 'train_acc': 0.9367, 'final_test_err': 0.16800000000000004, 'm': 1000, '_step': 1021, '_timestamp': 1663954915.7339892, 'train_loss': 0.0069, 'n': 100, 'alpha': 0.995287425906638, 'epoch': 100, '_wandb': {'runtime': 947}, 'std_err': 0.0151}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 10, 'ood': [4], 'beta': 0.75, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",9fj47uev
42,4,4,5,0.1788,0.0119,cuda:3,"{'alpha': 0.9918600992932836, 'epoch': 100, 'run_num': 9, 'train_loss': 0.0234, '_runtime': 838.5331010818481, 'train_acc': 0.9557, 'm': 500, '_step': 1021, 'std_err': 0.0119, '_timestamp': 1663954799.2518651, 'final_test_err': 0.16849999999999998, 'n': 100, '_wandb': {'runtime': 837}, 'avg_err': 0.1788}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [4], 'beta': 0.75, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",32wwfcb5
43,4,4,4,0.1768,0.0116,cuda:3,"{'train_loss': 0.0879, '_step': 1021, 'alpha': 0.9690683773144774, '_wandb': {'runtime': 770}, 'avg_err': 0.1768, 'run_num': 9, '_runtime': 770.9137895107269, 'train_acc': 0.9185, 'final_test_err': 0.17200000000000004, 'm': 400, 'epoch': 100, '_timestamp': 1663954588.6607456, 'n': 100, 'std_err': 0.0116}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [4], 'beta': 0.75, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",14y0f5xb
